% position (mm), X, 
5.000000e-02	1.000000e-05
5.376712e-02	-4.850000e-05
5.753425e-02	-4.400000e-05
6.130137e-02	-2.800000e-05
6.506849e-02	7.500000e-06
6.883562e-02	-4.150000e-05
7.260274e-02	-6.700000e-05
7.636986e-02	-3.500000e-05
8.013699e-02	-1.200000e-05
8.390411e-02	-3.500000e-06
8.767123e-02	-5.150000e-05
9.143836e-02	-3.950000e-05
9.520548e-02	-4.200000e-05
9.897260e-02	2.500000e-06
1.027397e-01	-4.000000e-05
1.065068e-01	-5.200000e-05
1.102740e-01	-4.950000e-05
1.140411e-01	-3.350000e-05
1.178082e-01	-4.250000e-05
1.215753e-01	7.850000e-05
1.253425e-01	5.800000e-05
1.291096e-01	8.100000e-05
1.328767e-01	6.500000e-05
1.366438e-01	5.000000e-07
1.404110e-01	4.850000e-05
1.441781e-01	6.250000e-05
1.479452e-01	-2.500000e-05
1.517123e-01	7.950000e-05
1.554795e-01	1.000000e-06
1.592466e-01	6.000000e-05
1.630137e-01	4.450000e-05
1.667808e-01	5.050000e-05
1.705479e-01	3.800000e-05
1.743151e-01	-4.050000e-05
1.780822e-01	-4.900000e-05
1.818493e-01	-1.500000e-05
1.856164e-01	6.500000e-06
1.893836e-01	-1.575000e-04
1.931507e-01	-9.200000e-05
1.969178e-01	-7.800000e-05
2.006849e-01	-1.190000e-04
2.044521e-01	-1.255000e-04
2.082192e-01	-1.050000e-04
2.119863e-01	-7.100000e-05
2.157534e-01	-1.735000e-04
2.195205e-01	-3.850000e-05
2.232877e-01	6.500000e-06
2.270548e-01	1.155000e-04
2.308219e-01	1.095000e-04
2.345890e-01	1.680000e-04
2.383562e-01	1.920000e-04
2.421233e-01	1.330000e-04
2.458904e-01	1.975000e-04
2.496575e-01	1.525000e-04
2.534247e-01	1.270000e-04
2.571918e-01	1.100000e-04
2.609589e-01	1.365000e-04
2.647260e-01	7.750000e-05
2.684932e-01	1.375000e-04
2.722603e-01	1.370000e-04
2.760274e-01	-1.000000e-06
2.797945e-01	5.300000e-05
2.835616e-01	2.100000e-05
2.873288e-01	-4.900000e-05
2.910959e-01	8.950000e-05
2.948630e-01	6.500000e-05
2.986301e-01	1.070000e-04
3.023973e-01	1.090000e-04
3.061644e-01	-2.250000e-05
3.099315e-01	3.300000e-05
3.136986e-01	1.800000e-05
3.174658e-01	5.850000e-05
3.212329e-01	6.050000e-05
3.250000e-01	-1.100000e-05
3.287671e-01	1.900000e-05
3.325342e-01	2.750000e-05
3.363014e-01	3.900000e-05
3.400685e-01	4.350000e-05
3.438356e-01	-2.550000e-05
3.476027e-01	7.000000e-06
3.513699e-01	1.000000e-06
3.551370e-01	-1.200000e-05
3.589041e-01	-7.900000e-05
3.626712e-01	-4.800000e-05
3.664384e-01	-4.350000e-05
3.702055e-01	-4.100000e-05
3.739726e-01	-9.050000e-05
3.777397e-01	6.437450e-21
3.815068e-01	1.600000e-05
3.852740e-01	-1.850000e-05
3.890411e-01	-5.300000e-05
3.928082e-01	2.500000e-06
3.965753e-01	-4.450000e-05
4.003425e-01	-5.400000e-05
4.041096e-01	3.000000e-06
4.078767e-01	-4.200000e-05
4.116438e-01	-3.750000e-05
4.154110e-01	-2.750000e-05
4.191781e-01	-1.370000e-04
4.229452e-01	-2.000000e-06
4.267123e-01	-4.000000e-05
4.304795e-01	-8.900000e-05
4.342466e-01	-5.350000e-05
4.380137e-01	-1.650000e-05
4.417808e-01	-5.400000e-05
4.455479e-01	-1.000000e-04
4.493151e-01	-1.850000e-05
4.530822e-01	-2.150000e-05
4.568493e-01	-6.700000e-05
4.606164e-01	-3.800000e-05
4.643836e-01	-6.850000e-05
4.681507e-01	1.400000e-05
4.719178e-01	-1.500000e-05
4.756849e-01	-1.650000e-05
4.794521e-01	-7.500000e-06
4.832192e-01	4.200000e-05
4.869863e-01	5.300000e-05
4.907534e-01	-1.650000e-05
4.945205e-01	3.100000e-05
4.982877e-01	3.900000e-05
5.020548e-01	4.350000e-05
5.058219e-01	1.295000e-04
5.095890e-01	1.315000e-04
5.133562e-01	3.755000e-04
5.171233e-01	6.120000e-04
5.208904e-01	1.148500e-03
5.246575e-01	1.861500e-03
5.284247e-01	3.021500e-03
5.321918e-01	4.417500e-03
5.359589e-01	7.012500e-03
5.397260e-01	9.386000e-03
5.434932e-01	1.342450e-02
5.472603e-01	1.855400e-02
5.510274e-01	2.328400e-02
5.547945e-01	3.014600e-02
5.585616e-01	3.545400e-02
5.623288e-01	4.133700e-02
5.660959e-01	4.593100e-02
