% position (mm), X, 
-4.500000e-01	4.350000e-05
-4.474943e-01	9.750000e-06
-4.449886e-01	1.625000e-05
-4.424829e-01	6.125000e-05
-4.399772e-01	3.625000e-05
-4.374715e-01	4.900000e-05
-4.349658e-01	7.025000e-05
-4.324601e-01	5.525000e-05
-4.299544e-01	5.500000e-05
-4.274487e-01	6.575000e-05
-4.249431e-01	3.675000e-05
-4.224374e-01	7.200000e-05
-4.199317e-01	4.950000e-05
-4.174260e-01	6.450000e-05
-4.149203e-01	3.525000e-05
-4.124146e-01	6.650000e-05
-4.099089e-01	5.125000e-05
-4.074032e-01	1.625000e-05
-4.048975e-01	3.350000e-05
-4.023918e-01	2.650000e-05
-3.998861e-01	6.250000e-06
-3.973804e-01	-3.775000e-05
-3.948747e-01	-4.550000e-05
-3.923690e-01	-8.250000e-05
-3.898633e-01	-1.165000e-04
-3.873576e-01	-1.252500e-04
-3.848519e-01	-1.762500e-04
-3.823462e-01	-1.727500e-04
-3.798405e-01	-1.600000e-04
-3.773349e-01	-1.665000e-04
-3.748292e-01	-1.797500e-04
-3.723235e-01	-1.247500e-04
-3.698178e-01	-1.247500e-04
-3.673121e-01	-1.102500e-04
-3.648064e-01	-2.850000e-05
-3.623007e-01	-3.225000e-05
-3.597950e-01	-2.600000e-05
-3.572893e-01	5.150000e-05
-3.547836e-01	8.850000e-05
-3.522779e-01	1.455000e-04
-3.497722e-01	1.660000e-04
-3.472665e-01	1.935000e-04
-3.447608e-01	2.332500e-04
-3.422551e-01	2.365000e-04
-3.397494e-01	2.285000e-04
-3.372437e-01	2.302500e-04
-3.347380e-01	2.350000e-04
-3.322323e-01	2.110000e-04
-3.297267e-01	2.137500e-04
-3.272210e-01	1.545000e-04
-3.247153e-01	1.395000e-04
-3.222096e-01	1.097500e-04
-3.197039e-01	1.017500e-04
-3.171982e-01	8.300000e-05
-3.146925e-01	8.925000e-05
-3.121868e-01	6.700000e-05
-3.096811e-01	7.000000e-05
-3.071754e-01	8.250000e-05
-3.046697e-01	5.050000e-05
-3.021640e-01	6.175000e-05
-2.996583e-01	5.925000e-05
-2.971526e-01	7.050000e-05
-2.946469e-01	9.350000e-05
-2.921412e-01	5.475000e-05
-2.896355e-01	3.725000e-05
-2.871298e-01	8.625000e-05
-2.846241e-01	3.325000e-05
-2.821185e-01	9.200000e-05
-2.796128e-01	6.600000e-05
-2.771071e-01	7.375000e-05
-2.746014e-01	6.600000e-05
-2.720957e-01	8.175000e-05
-2.695900e-01	5.225000e-05
-2.670843e-01	4.975000e-05
-2.645786e-01	5.275000e-05
-2.620729e-01	7.200000e-05
-2.595672e-01	6.200000e-05
-2.570615e-01	5.700000e-05
-2.545558e-01	6.375000e-05
-2.520501e-01	7.400000e-05
-2.495444e-01	9.400000e-05
-2.470387e-01	6.450000e-05
-2.445330e-01	6.100000e-05
-2.420273e-01	5.500000e-05
-2.395216e-01	6.875000e-05
-2.370159e-01	5.500000e-05
-2.345103e-01	6.425000e-05
-2.320046e-01	5.225000e-05
-2.294989e-01	4.150000e-05
-2.269932e-01	4.250000e-06
-2.244875e-01	-5.250000e-06
